  9809     AichiSR   BL5S1
 test.dat        13.02.22 12:24 - 13.02.22 12:41
                                                                                 
 Ring :   1.2 GeV     0.0 mA -    0.0 mA
 Mono :   Si(111)       D=  3.13553 A    Initial angle=  9.76967 deg
 BL5S1    Aux input    ( 2)   Repitition=  1     Points=  480
 Param file : DUMMYNAME.prm   energy axis (2)     Block = 4

 Block      Init-Eng  final-Eng     Step/eV     Time/s       Num
     1       11249.00  11499.00         3.60       1.00        70
     2       11499.00  11649.00         1.00       1.00       150
     3       11649.00  12049.00         2.50       1.00       160
     4       12049.00  12749.00         7.00       1.00       100
 SCALE( 2)     NDCH = 2
  Angle(c)  Angle(o)    time/s         1         2
      Mode         0         0         1         2
    Offset         0         0     0.000     0.000
   9.80989   9.80990      1.00    171005    126280  11.60400   9.80990  11.60399   9.80939  11.60459
   9.80904   9.80900      1.00    171145    126368  11.60500   9.80900  11.60504   9.80850  11.60563
   9.80818   9.80820      1.00    171295    126368  11.60600   9.80820  11.60598   9.80767  11.60661
   9.80733   9.80730      1.00    171405    126246  11.60700   9.80730  11.60704   9.80678  11.60765
   9.80648   9.80640      1.00    171583    126163  11.60800   9.80640  11.60809   9.80594  11.60862
   9.80562   9.80570      1.00    171739    126072  11.60900   9.80570  11.60891   9.80517  11.60954
   9.80477   9.80470      1.00    171937    125924  11.61000   9.80470  11.61008   9.80422  11.61064
   9.80392   9.80390      1.00    172139    125860  11.61100   9.80390  11.61102   9.80342  11.61159
   9.80307   9.80310      1.00    172387    125820  11.61200   9.80310  11.61196   9.80256  11.61260
   9.80221   9.80220      1.00    172737    125892  11.61300   9.80220  11.61302   9.80167  11.61364
   9.80136   9.80140      1.00    172913    125920  11.61400   9.80140  11.61395   9.80081  11.61465
   9.80051   9.80040      1.00    173125    126027  11.61500   9.80040  11.61513   9.79989  11.61573
   9.79966   9.79970      1.00    173239    126186  11.61600   9.79970  11.61595   9.79914  11.61661
   9.79880   9.79880      1.00    173314    126386  11.61700   9.79880  11.61701   9.79822  11.61768
   9.79795   9.79790      1.00    173265    126561  11.61800   9.79790  11.61806   9.79736  11.61869
   9.79710   9.79710      1.00    173206    126742  11.61900   9.79710  11.61900   9.79656  11.61964
   9.79625   9.79620      1.00    172894    126776  11.62000   9.79620  11.62006   9.79569  11.62065
   9.79540   9.79540      1.00    172480    126707  11.62100   9.79540  11.62100   9.79489  11.62160
   9.79455   9.79450      1.00    172157    126741  11.62200   9.79450  11.62206   9.79403  11.62261
   9.79370   9.79370      1.00    172120    126988  11.62300   9.79370  11.62300   9.79322  11.62356
   9.79285   9.79290      1.00    172294    127422  11.62400   9.79290  11.62394   9.79236  11.62457
   9.79199   9.79200      1.00    172568    127983  11.62500   9.79200  11.62499   9.79144  11.62565
   9.79114   9.79110      1.00    172938    128489  11.62600   9.79110  11.62605   9.79058  11.62666
   9.79029   9.79030      1.00    173174    128842  11.62700   9.79030  11.62699   9.78975  11.62764
   9.78944   9.78940      1.00    173520    129255  11.62800   9.78940  11.62805   9.78889  11.62865
   9.78859   9.78860      1.00    173734    129612  11.62900   9.78860  11.62899   9.78806  11.62963
   9.78774   9.78770      1.00    174129    130077  11.63000   9.78770  11.63005   9.78719  11.63065
   9.78689   9.78680      1.00    174474    130573  11.63100   9.78680  11.63111   9.78636  11.63163
   9.78604   9.78610      1.00    174704    130946  11.63200   9.78610  11.63193   9.78558  11.63254
   9.78519   9.78520      1.00    175039    131471  11.63300   9.78520  11.63299   9.78467  11.63362
   9.78435   9.78430      1.00    175263    131875  11.63400   9.78430  11.63405   9.78381  11.63464
   9.78350   9.78350      1.00    175493    132289  11.63500   9.78350  11.63500   9.78300  11.63558
   9.78265   9.78260      1.00    175716    132731  11.63600   9.78260  11.63606   9.78214  11.63660
   9.78180   9.78180      1.00    175806    133016  11.63700   9.78180  11.63700   9.78133  11.63755
   9.78095   9.78100      1.00    175853    133267  11.63800   9.78100  11.63794   9.78047  11.63856
   9.78010   9.78010      1.00    175497    133240  11.63900   9.78010  11.63900   9.77956  11.63964
   9.77925   9.77920      1.00    175004    133063  11.64000   9.77920  11.64006   9.77869  11.64066
   9.77840   9.77840      1.00    174685    133025  11.64100   9.77840  11.64100   9.77789  11.64161
   9.77756   9.77750      1.00    174520    133057  11.64200   9.77750  11.64207   9.77703  11.64262
   9.77671   9.77670      1.00    174763    133296  11.64300   9.77670  11.64301   9.77622  11.64357
   9.77586   9.77590      1.00    175642    134052  11.64400   9.77590  11.64395   9.77536  11.64459
   9.77501   9.77500      1.00    176849    135093  11.64500   9.77500  11.64501   9.77447  11.64564
   9.77416   9.77410      1.00    177774    135878  11.64600   9.77410  11.64608   9.77361  11.64665
   9.77332   9.77330      1.00    178069    136144  11.64700   9.77330  11.64702   9.77281  11.64760
   9.77247   9.77250      1.00    178286    136348  11.64800   9.77250  11.64796   9.77197  11.64859
   9.77162   9.77160      1.00    178505    136512  11.64900   9.77160  11.64903   9.77108  11.64964
   9.76951   9.76950      1.00    179448    137068  11.65150   9.76950  11.65151   9.76897  11.65213
   9.76739   9.76740      1.00    180445    137585  11.65400   9.76740  11.65399   9.76686  11.65462
   9.76527   9.76530      1.00    180890    137801  11.65650   9.76530  11.65647   9.76472  11.65715
   9.76316   9.76310      1.00    181199    138038  11.65900   9.76310  11.65907   9.76256  11.65971
